Tom,7,2,3582,2,1
Robin,2,7,2583,2,2
John,8,9,3770,1,2
Sam,5,0,2566,1,0
William,6,7,3071,2,1
Aman,3,2,2607,2,2
Karan,5,1,2525,1,2
Varun,3,3,4349,2,1
Abhinay,2,4,4018,1,2
Arjun,1,2,4517,0,0
Brian,3,3,2133,0,2
Steven,9,5,2216,0,2
Harry,3,6,4197,0,2
Draco,2,3,2578,0,2
Ron,2,4,3369,1,1
Neville,0,6,3944,2,2
Chandler,3,3,3949,1,0
George,5,2,2294,2,0
Charlie,5,1,4535,1,2
Percy,0,3,3403,0,2
Bill,7,7,2741,1,1
Fred,4,8,2448,2,0
James,3,2,3349,2,1
Sirius,3,4,4729,0,2
Peter,2,0,4829,1,2
Daniel,5,9,3878,2,2
Arnold,5,0,4925,0,2
Steve,3,0,3116,0,0
Adam,9,7,3563,2,2
Alan,6,0,2350,0,2
Benedict,0,7,2676,2,1
Martin,6,8,3685,1,1
Anirudh,6,8,2160,1,1
Arthur,5,6,3619,2,0
Sid,6,5,3822,2,1
Albus,6,9,3686,0,1
Reginald,0,6,4849,0,1
Julian,9,2,2557,1,0
Ted,0,5,4570,1,0
Lee,2,1,2546,1,2
Jordan,4,8,2712,1,0
Seamus,2,7,3296,0,0
Dean,0,6,3157,2,1
Thomas,7,6,2770,1,0
Rupert,0,1,4998,0,0
Clark,6,1,4357,0,1
Bruce,4,4,4310,2,2
Barry,3,2,4482,0,1
Gary,3,2,3432,2,0
Albert,5,4,2639,1,1
John,6,4,4893,2,0
Hamish,6,7,2209,1,0
Harold,6,3,3602,1,2
Roy,9,9,3868,1,2
Joey,7,1,3272,2,2
Matt,9,9,3606,0,0
Jack,2,7,2636,2,2
Sean,5,8,4356,0,2
