Tom,8,4,4637,2,0
Robin,5,6,2768,1,2
John,2,0,2387,1,2
Sam,0,0,4924,0,1
William,4,9,4361,1,1
Aman,5,3,2113,2,1
Karan,6,2,4364,2,0
Varun,3,2,2890,1,2
Abhinay,9,4,3658,1,0
Arjun,5,2,2899,1,2
Brian,0,9,3310,0,0
Steven,7,7,3051,1,2
Harry,7,0,3000,1,0
Draco,2,0,4360,2,1
Ron,0,0,4893,1,2
Neville,9,7,3033,2,2
Chandler,4,7,4840,1,1
George,9,0,4051,0,2
Charlie,5,5,4741,1,1
Percy,6,8,4729,2,2
Bill,2,1,3157,2,0
Fred,4,7,2049,1,2
James,4,5,2110,2,0
Sirius,3,4,3639,2,1
Peter,5,1,3418,2,0
Daniel,8,0,2682,1,0
Arnold,2,1,2421,2,0
Steve,2,9,2815,0,1
Adam,5,2,4770,2,0
Alan,7,3,2866,1,0
Benedict,7,7,2108,0,2
Martin,4,3,3057,1,2
Anirudh,6,4,4561,0,1
Arthur,8,8,4320,1,0
Sid,3,5,3570,2,1
Albus,4,1,2160,1,1
Reginald,1,1,2404,0,0
Julian,5,6,4691,0,1
Ted,2,5,3446,0,2
Lee,8,7,2446,0,0
Jordan,0,6,3805,2,2
Seamus,4,8,3675,2,2
Dean,2,5,2069,0,1
Thomas,4,4,4439,1,0
Rupert,2,9,3250,0,2
Clark,0,8,4651,2,2
Bruce,8,6,3452,0,1
Barry,6,5,2936,1,1
Gary,2,2,2379,1,0
Albert,8,7,3185,1,2
John,7,2,3432,0,0
Hamish,6,4,3548,2,2
Harold,8,6,2874,1,0
Roy,1,2,2431,0,1
Joey,6,3,4530,0,1
Matt,5,4,3362,2,2
Jack,0,0,3573,0,0
Sean,8,1,4465,2,0
