Tom,8,1,4046,0,2
Robin,9,4,2886,1,1
John,8,6,4861,2,1
Sam,4,1,4548,2,0
William,1,0,2831,1,0
Aman,8,9,4632,2,1
Karan,0,5,4650,0,2
Varun,0,0,4918,0,2
Abhinay,0,6,3409,2,0
Arjun,2,2,3982,2,0
Brian,6,3,3353,0,0
Steven,2,4,4301,1,1
Harry,3,5,3489,0,1
Draco,5,1,4370,2,2
Ron,7,8,2619,2,2
Neville,8,2,3620,0,1
Chandler,6,0,4868,1,2
George,8,5,4236,1,1
Charlie,4,6,4288,2,0
Percy,3,5,2458,2,2
Bill,0,0,4811,1,1
Fred,1,6,3565,0,1
James,3,2,3730,1,0
Sirius,7,7,4556,1,1
Peter,5,1,3797,1,1
Daniel,8,1,4730,0,0
Arnold,4,6,3346,0,0
Steve,3,9,4404,2,2
Adam,5,7,4089,0,2
Alan,1,6,4970,1,0
Benedict,7,5,2691,1,0
Martin,2,5,4882,2,1
Anirudh,6,7,4758,0,1
Arthur,6,6,2950,2,2
Sid,7,4,2674,0,1
Albus,0,2,4556,0,2
Reginald,2,5,3243,2,1
Julian,9,4,4204,1,0
Ted,2,2,2584,2,2
Lee,9,2,2453,2,2
Jordan,1,9,4896,0,2
Seamus,2,9,3048,1,2
Dean,6,1,3375,2,1
Thomas,3,2,4504,0,0
Rupert,8,8,4598,0,1
Clark,4,3,4824,2,0
Bruce,2,7,2705,1,0
Barry,6,9,4631,0,0
Gary,2,5,2451,0,0
Albert,6,7,3714,0,2
John,9,3,4184,2,0
Hamish,8,9,4796,0,0
Harold,9,4,2853,1,2
Roy,9,3,2083,0,1
Joey,5,1,4614,1,0
Matt,9,9,3522,0,1
Jack,4,7,4097,2,2
Sean,3,0,4951,0,2
