Tom,2,1,500,1,2
Robin,1,3,500,2,0
John,8,2,500,2,1
Sam,2,5,500,2,0
William,4,4,500,0,2
Aman,4,3,500,2,1
Karan,3,1,500,0,1
Varun,1,3,500,2,2
Abhinay,8,3,500,2,1
Arjun,6,9,500,0,1
Brian,2,1,500,0,2
Steven,9,2,500,0,1
Harry,5,9,500,0,0
Draco,5,4,500,1,0
Ron,0,5,500,0,1
Neville,9,3,500,1,0
Chandler,0,5,500,2,2
George,9,1,500,0,0
Charlie,9,1,500,1,2
Percy,3,9,500,2,2
Bill,3,8,3861,2,2
Fred,4,7,3464,1,2
James,1,8,3256,1,0
Sirius,4,9,2873,1,2
Peter,2,3,2910,0,0
Daniel,8,2,4158,0,0
Arnold,3,0,3668,2,0
Steve,4,8,2519,1,0
Adam,8,9,4001,0,0
Alan,5,5,3771,0,0
Benedict,9,1,2137,2,2
Martin,3,4,4582,0,1
Anirudh,3,2,4879,0,1
Arthur,6,9,2619,0,2
Sid,6,1,2408,1,2
Albus,1,0,3212,2,0
Reginald,4,5,3654,1,2
Julian,3,7,4808,2,1
Ted,4,9,2054,2,1
Lee,1,0,3640,1,1
Jordan,7,3,2654,2,1
Seamus,2,4,2701,2,0
Dean,8,2,2566,1,2
Thomas,3,9,4731,2,2
Rupert,3,7,4261,2,2
Clark,5,9,4866,2,2
Bruce,8,2,3353,2,1
Barry,9,1,2488,0,0
Gary,7,1,4329,0,2
Albert,2,9,4879,0,1
John,1,7,4702,2,2
Hamish,2,7,4729,0,1
Harold,2,6,2436,0,2
Roy,2,1,2095,2,1
Joey,9,4,2077,1,2
Matt,5,0,3014,0,1
Jack,3,0,4749,0,1
Sean,5,8,4154,1,2
-1
