Tom,1,0,2637,2,0
Robin,8,2,4151,0,2
John,2,3,3998,1,0
Sam,1,2,2841,1,0
William,2,1,3081,0,2
Aman,0,9,3800,1,1
Karan,2,1,2355,1,1
Varun,6,6,2796,2,0
Abhinay,0,6,3172,0,1
Arjun,3,5,4935,2,1
Brian,2,0,3190,0,0
Steven,5,5,4773,2,1
Harry,6,4,2395,2,0
Draco,7,4,4200,2,2
Ron,1,2,2658,1,0
Neville,7,5,2654,2,2
Chandler,5,2,2814,2,2
George,4,4,2510,1,0
Charlie,3,4,4212,1,1
Percy,1,4,3523,1,2
Bill,3,7,3398,0,1
Fred,6,7,2670,0,1
James,8,2,4835,1,0
Sirius,6,6,4056,0,0
Peter,0,7,4582,0,1
Daniel,3,8,2846,2,1
Arnold,1,2,4868,1,2
Steve,2,7,2675,2,0
Adam,1,5,4986,1,0
Alan,6,5,2461,1,2
Benedict,6,8,2619,2,0
Martin,9,8,4697,2,1
Anirudh,4,8,2598,0,2
Arthur,1,0,2016,1,2
Sid,7,0,3909,1,0
Albus,5,8,2694,0,2
Reginald,0,6,2278,0,1
Julian,4,9,3237,1,0
Ted,6,6,3185,0,0
Lee,7,5,4574,0,2
Jordan,7,3,2068,2,2
Seamus,1,9,2816,1,1
Dean,9,2,2261,2,0
Thomas,6,9,4531,0,1
Rupert,8,9,2062,0,2
Clark,2,1,2320,2,1
Bruce,6,1,3581,2,0
Barry,9,8,3579,1,2
Gary,0,4,3110,2,2
Albert,5,7,4724,1,2
John,8,9,2430,1,1
Hamish,9,2,4655,0,0
Harold,7,0,4420,0,1
Roy,5,4,4639,1,0
Joey,1,8,2138,0,0
Matt,6,2,2970,2,0
Jack,2,5,3503,1,0
Sean,5,0,2061,2,0
